"id";"source";"date";"url";"typologie";"ministre";"titre";"abstract";"content";"language";"summary";"themes";"applicability";"keywords";"processing_status";"created_at";"updated_at";"processed"
"2025/90986";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202590986&locale=fr";"Rectificatifs";"";"Rectificatif à la décision (PESC) 2025/2032 du Conseil du 23 octobre 2025 modifiant la décision 2014/512/PESC concernant des mesures restrictives eu égard aux actions de la Russie déstabilisant la situation en Ukraine (JO L, 2025/2032, 23.10.2025)";"";"content_files/eurlex/eurlex_l/2025_90986.txt";"fr";"""Rectificatif à une décision du Conseil modifiant une erreur sur le nom d'une entité liée aux mesures restrictives contre la Russie.""";"Corporate, Règlement intérieur, Reporting";"information/Directive européenne";"";"processed";"";"2025-12-04 15:39:42";"2025-12-04 15:39:42"
"2025/90992";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:L_202590992&locale=fr";"Rectificatifs";"";"Rectificatif à la décision (PESC) 2024/385 du Conseil du 19 janvier 2024 instituant des mesures restrictives à l’encontre de ceux qui soutiennent, facilitent ou permettent des actions violentes du Hamas et du Jihad islamique palestinien (JO L, 2024/385, 19.1.2024)";"";"content_files/eurlex/eurlex_l/2025_90992.txt";"fr";"""Rectificatif à la décision 2024/385 du Conseil modifiant le titre de l'annexe sur les entités visées par les mesures restrictives contre le Hamas et le Jihad islamique palestinien.""";"Santé publique, Risques routiers, Situations d'urgence";"information/Directive européenne";"";"processed";"";"2025-12-04 15:39:46";"2025-12-04 15:39:46"
"C/2025/6528";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506528&locale=fr";"Communications";"";"Non-opposition à une concentration notifiée (Affaire M.12156 — ADVENT / SAPIENS)";"";"content_files/eurlex/eurlex_c/C_2025_6528.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6534";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506534&locale=fr";"Communications";"";"Orientations de la Commission — Communication de la Commission: orientations sur les modalités pratiques d’application des définitions des sites, des établissements et des installations visées à l’article 13, point h), du règlement relatif au portail sur les émissions industrielles [règlement (UE) 2024/1244]";"";"content_files/eurlex/eurlex_c/C_2025_6534.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6535";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506535&locale=fr";"Communications";"";"Non-opposition à une concentration notifiée (Affaire M.12197 — BESTINVER / TAGES / IP / IPLANET HOLDING)";"";"content_files/eurlex/eurlex_c/C_2025_6535.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6542";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506542&locale=fr";"Communications";"";"Non-opposition à une concentration notifiée (Affaire M.12184 —MAGELLAN / MeTS)";"";"content_files/eurlex/eurlex_c/C_2025_6542.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6423";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506423&locale=fr";"Informations";"";"Compte rendu in extenso des débats du 31 mars 2025";"";"content_files/eurlex/eurlex_c/C_2025_6423.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6424";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506424&locale=fr";"Informations";"";"Compte rendu in extenso des débats du 1er avril 2025";"";"content_files/eurlex/eurlex_c/C_2025_6424.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6425";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506425&locale=fr";"Informations";"";"Compte rendu in extenso des débats du 2 avril 2025";"";"content_files/eurlex/eurlex_c/C_2025_6425.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6426";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506426&locale=fr";"Informations";"";"Compte rendu in extenso des débats du 3 avril 2025";"";"content_files/eurlex/eurlex_c/C_2025_6426.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6427";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506427&locale=fr";"Informations";"";"Procès-verbal de la séance du 31 mars 2025";"";"content_files/eurlex/eurlex_c/C_2025_6427.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6428";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506428&locale=fr";"Informations";"";"Procès-verbal de la séance du 1er avril 2025";"";"content_files/eurlex/eurlex_c/C_2025_6428.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6429";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506429&locale=fr";"Informations";"";"Procès-verbal de la séance du 2 avril 2025";"";"content_files/eurlex/eurlex_c/C_2025_6429.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6430";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506430&locale=fr";"Informations";"";"Procès-verbal de la séance du 3 avril 2025";"";"content_files/eurlex/eurlex_c/C_2025_6430.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6383";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506383&locale=fr";"Informations";"";"Taux de change de l'euro — 3 décembre 2025";"";"content_files/eurlex/eurlex_c/C_2025_6383.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6536";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506536&locale=fr";"Informations";"";"Communication de l’Autorité de surveillance AELE concernant les taux d’intérêt applicables à la récupération des aides d’État et les taux de référence et d’actualisation pour les États de l’AELE, en vigueur à partir du 1er septembre 2025 (Publiée conformément aux règles concernant les taux de référence et d’actualisation définies dans la septième partie des lignes directrices de l’Autorité de surveillance AELE relatives aux aides d’État et à l’article 10 de la décision de l’Autorité de surveillance AELE no 195/04/COL du 14 juillet 2004)";"";"content_files/eurlex/eurlex_c/C_2025_6536.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6544";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506544&locale=fr";"Annonces";"";"Demande d’avis consultatif de la Cour AELE présentée le 8 juillet 2025 par le tribunal de district d’Oslo dans l’affaire Redd Ullevål Sykehus/État norvégien, représenté par le ministère des collectivités locales et du développement régional (Staten v/ Kommunal- og distriktdepartementet) (Affaire E-17/25)";"";"content_files/eurlex/eurlex_c/C_2025_6544.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6545";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506545&locale=fr";"Annonces";"";"Avis d’ouverture d’un réexamen intermédiaire partiel des mesures compensatoires applicables aux importations de véhicules électriques à batterie neufs destinés au transport de personnes originaires de la République populaire de Chine";"";"content_files/eurlex/eurlex_c/C_2025_6545.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6529";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506529&locale=fr";"Annonces";"";"Notification préalable d’une concentration (Affaire M.12199 — WH GROUP / ENTITIES OF THE WOLF GROUP) — Cas susceptible d’être traité selon la procédure simplifiée";"";"content_files/eurlex/eurlex_c/C_2025_6529.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6530";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506530&locale=fr";"Annonces";"";"Notification préalable d’une concentration (Affaire M.12195 — ARCMONT / HPS / DAINESE) — Cas susceptible d’être traité selon la procédure simplifiée";"";"content_files/eurlex/eurlex_c/C_2025_6530.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6531";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506531&locale=fr";"Annonces";"";"Notification préalable d’une concentration (Affaire M.12210 — PHOENIX / HAEMATO) — Cas susceptible d’être traité selon la procédure simplifiée";"";"content_files/eurlex/eurlex_c/C_2025_6531.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6455";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506455&locale=fr";"Annonces";"";"Publication de la communication d’une modification standard approuvée du cahier des charges d’une indication géographique conformément à l’article 5, paragraphe 4, du règlement délégué (UE) 2025/27 de la Commission";"";"content_files/eurlex/eurlex_c/C_2025_6455.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
"C/2025/6457";"EURLEX";"2025-12-04";"https://eur-lex.europa.eu/legal-content/FR/TXT/?uri=OJ:C_202506457&locale=fr";"Annonces";"";"Publication de la communication d’une modification standard approuvée du cahier des charges d’une indication géographique conformément à l’article 5, paragraphe 4, du règlement délégué (UE) 2025/27 de la Commission";"";"content_files/eurlex/eurlex_c/C_2025_6457.txt";"fr";"";"";"";"";"pending";"";"2025-12-04 11:59:48";""
